review_id,game_name,game_id,review_text,voted_up,votes_helpful,review_date,review_length
223806166,pubg,578080,<3,True,0,2026-04-21,2
223805077,pubg,578080,planör kullanan oelerin hepsiyle cima eyliyim,True,0,2026-04-21,45
223804420,pubg,578080,sniper silahları uzuvlarının bir parçasıymış gibi oynayanlar ölsün haco,True,0,2026-04-21,71
223804349,pubg,578080,".
",True,0,2026-04-21,3
223799078,pubg,578080,300 level adam sat komandosu gibi eklentisiz m4 le spray atıyor 100 le gittiğim arabada sks ile sadece hs atarak öldürüyor kısacası oyun kaliteli ve oynanmaz bu oyunu oynadığı için kimse school basmıyor mal olmayın,True,0,2026-04-21,214
223798565,pubg,578080,50 yıl önce çıktı çok iyi hala devam ediyor <3,True,0,2026-04-21,46
223794738,pubg,578080,"Oyun Güzel Abi. 
Ama biraz zor bana tava adama keleş çıkıyo adaleti kes :D

neyse genel olarak ilk zamanlar adamları görmeden ölüyordum şimdi görüp ölüyorum sıkıntı yok",True,0,2026-04-21,171
223794700,pubg,578080,idare,True,0,2026-04-21,5
223794595,pubg,578080,Stellar Blade Etkinliği yapıp Eve karakterini kesinlikle vermemek nedir? Bu şanssızlık değil 100 tane kutu açtım neredeyse Eve'yi istiyorum YETER ARTIK.,False,0,2026-04-21,152
223794562,pubg,578080,KÖTÜ,False,0,2026-04-21,4
223790601,pubg,578080,"guzel mobile gibi baymiyor
",True,0,2026-04-21,28
223788949,pubg,578080,hiç arkadaşım yok benle beraber pochinki atlayacak var mı,True,0,2026-04-21,57
223786689,pubg,578080,"Uzuuun bir aradan sonra tekrar başlamıştım. malesef oyun toxic kesimle dolu.. kafeterya da oynayıp rastgele takılan mı ararsın ? dolu..

arada canım çekerse indirir oynarım onun haricinde eskiden olduğu gibi saatlerimi harcamam.",False,0,2026-04-21,228
223782115,pubg,578080,sa,True,0,2026-04-21,2
223780771,pubg,578080,d,False,0,2026-04-21,1
223780315,pubg,578080,474747,True,0,2026-04-21,6
223779025,pubg,578080,güven faktörü,True,0,2026-04-21,13
223767798,pubg,578080,"siktiğiminin pompalısıyla yakın mesafeden 4 atış yaptım, karşı taraf tek bir atışla hayatıma son verdi, nefret ediyorum sizden ve oyununuzdan, kimse oynamasın ve başkalarının oynamasına izin vermesin, hiçbir güncelleme yok, saçma sapan sekmeyen silahların kullanımı arttı, yıllardır değişmeyen hiçbir şey yok",False,0,2026-04-21,308
223759884,pubg,578080,.,True,0,2026-04-21,1
223757495,pubg,578080,bu oyun ♥♥♥ zor amk,True,0,2026-04-21,19
223737224,pubg,578080,GÖTÜNÜZE SOKUN HİLELERE ÇARE BULUN,True,0,2026-04-20,34
223733871,pubg,578080,oyun güzel dayı,True,0,2026-04-20,15
223732151,pubg,578080,güzel,True,0,2026-04-20,5
223729456,pubg,578080,Çok sarmadı ya bir iki oyundan sonra kapadım direk,False,0,2026-04-20,50
223727633,pubg,578080,amk,True,0,2026-04-20,3
223727122,pubg,578080,"güzel
",True,0,2026-04-20,7
223726727,pubg,578080,evrenin en iyi oyunu,True,0,2026-04-20,20
223720576,pubg,578080,suça sürüklemez.,True,0,2026-04-20,16
223719009,pubg,578080,"fizik ♥♥♥ gercekçi pcnızın ıyı olması gerekıyo ama arkadaslarla sarıyo
",True,0,2026-04-20,72
223715635,pubg,578080,Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl Lobi maça gir uçaktan atla öl,False,0,2026-04-20,719
223712469,pubg,578080,ugluşum mubıl papçiyi bıraktı bide buna başlamış uce istiyor yardım edin. ocağımız söndü,False,0,2026-04-20,88
223710191,pubg,578080,ANNENİ S***KIYIM MEZARCI,True,0,2026-04-20,24
223709364,pubg,578080,nice,True,0,2026-04-20,4
223706612,pubg,578080,sarıyo,True,0,2026-04-20,6
223694280,pubg,578080,Ben bu oyunun aq eskinden loot için ağlardık şimdi hile gelmesin diye,True,0,2026-04-20,69
223691659,pubg,578080,kotu,False,0,2026-04-20,4
223690423,pubg,578080,İdare eder,True,0,2026-04-20,10
223687361,pubg,578080,Oyunun yarısınndan çoğu makro ve hile kullanıyor ve hallen eşleştirme sistemmmi 40 level adama 500 level adam atıyor ve Halen optimizasyonu düzeltemedi beceriksiz oe he halende bu oyunu oynamak isteyenin beynini s... çok güzel yürüme oyunu uçaktan atla 1 kişi vur lut yap öl,False,0,2026-04-20,274
223675580,pubg,578080,papçi,True,0,2026-04-20,5
223670917,pubg,578080,100 kisi birbirine biniyo,True,0,2026-04-20,25
223661875,pubg,578080,Hileciler çok olsa da gayet güzel oyun,True,0,2026-04-19,38
223660412,pubg,578080,.,True,0,2026-04-19,1
223657957,pubg,578080,"oyunda  hile  dolu ve  hiç bir  çözüm yok,  en çözüm  oyunu silmek oldu.",False,0,2026-04-19,72
223651476,pubg,578080,Kıyak,True,0,2026-04-19,5
223651308,pubg,578080,sqarfwetgfw,True,0,2026-04-19,11
223650784,pubg,578080,3 saat yuruyom bi anda oluyom kimseyi gormeden ya biz malız yada oyundan,False,0,2026-04-19,72
223647718,pubg,578080,rekabatçi girmek için para ödemek zorunda kalmak hoş değilmiş :/,True,0,2026-04-19,64
223646973,pubg,578080,beleşe temel bir rank sistemi oynayabilmek lazım yoksa amaçsız. id kartına da bin tl ödenmez bana beleş yollayın yoksa yorumu değişirim,True,0,2026-04-19,135
223638972,pubg,578080,YA WİN YOK AMK ADAMLAR PİSKOPAT,True,0,2026-04-19,31
223636790,pubg,578080,iyi,True,0,2026-04-19,3
223635695,pubg,578080,"gzl
",True,0,2026-04-19,5
223633140,pubg,578080,best,True,0,2026-04-19,4
223630501,pubg,578080,Şu spray işini biraz insancıl seviyeye çeksek çok daha iyi olacak :) Çok zor aq isabet ettirmek,True,0,2026-04-19,95
223620159,pubg,578080,Silah oyunu,True,0,2026-04-19,11
223619983,pubg,578080,dniyorum,True,0,2026-04-19,8
223619793,pubg,578080,nice,True,0,2026-04-19,4
223619665,pubg,578080,mağaza yok topluluk pazarı yok sadece oyun içi alışveriş mevcut haraç misali,False,0,2026-04-19,76
223615544,pubg,578080,♥♥♥ IYI,True,0,2026-04-19,7
223614963,pubg,578080,Allahın belası çok zor ama çok güzel,True,0,2026-04-19,36
223614952,pubg,578080,oyun sarıyor keyifli daha ne olsun,True,0,2026-04-19,34
223611862,pubg,578080,leş,False,0,2026-04-19,3
223611220,pubg,578080,oyun çok zor silahlar aşırı sekiyor adama ateş etmeye başlıyorum adam benden 2 saat sonra ateş açarak anında öldürüyor amk yakın mesafe fıghtları güzel oluyor sarar alışınca,True,0,2026-04-19,173
223609040,pubg,578080,Berbat bir oyun,False,0,2026-04-19,15
223607135,pubg,578080,ben 20 levelim karşıma 500 level adamları atıyor. oyunun başında ölüyorum. yeni oyunculara hiç açık bir oyun değil.,False,0,2026-04-19,115
223605347,pubg,578080,10,True,0,2026-04-19,2
223605193,pubg,578080,pusucular olmasa gayet iyi oyun,True,0,2026-04-19,31
223588679,pubg,578080,biraz optimizasyon sorunu olsa da (pc yanıyor mu diye arada kokluyorum) güzel oyun oynanır ve hala aktif kitleye sahip,True,0,2026-04-19,118
223583415,pubg,578080,movement mekaniği YARRAK gibi ve yönlendirdiğim karakter çok hantal hareket ediyor,False,0,2026-04-19,82
223580804,pubg,578080,best game,True,0,2026-04-19,9
223578176,pubg,578080,İyi oyun. 1000 saat oynamadan ses kasmayı öğrenemiyonuz tam olarak.,True,0,2026-04-18,67
223573752,pubg,578080,bok gibi oyun oynamayın,False,0,2026-04-18,23
223572870,pubg,578080,555,True,0,2026-04-18,3
223572541,pubg,578080,g,True,0,2026-04-18,1
223572043,pubg,578080,"GOMANDO OLACAAAAM
",True,0,2026-04-18,19
223570561,pubg,578080,"Feci 
",True,0,2026-04-18,7
223570398,pubg,578080,sariyo oynayin,True,0,2026-04-18,14
223569856,pubg,578080,Çok fazla hile var.,False,0,2026-04-18,19
223568090,pubg,578080,GÜZEL,True,0,2026-04-18,5
223567814,pubg,578080,BUGCİ OYUN BUGLARDAN OLUŞUYOR,False,0,2026-04-18,29
223566754,pubg,578080,fena değil,True,0,2026-04-18,10
223566657,pubg,578080,Çok iyi,False,0,2026-04-18,7
223566502,pubg,578080,31,True,0,2026-04-18,2
223564119,pubg,578080,oynamayın oynatmayın bu ne mk,True,0,2026-04-18,29
223561424,pubg,578080,3,True,0,2026-04-18,1
223560915,pubg,578080,güzel oyun haritası çok büyük adam vurma zor sinir olabilirsiniz şahsen ben çok sinirlendim ama bir maçta 17 kill aldım devamında 1 2 0 falan yani zor ama harita ve grafik olarak çok iyi,True,0,2026-04-18,186
223560241,pubg,578080,OYUN HARİKA,True,0,2026-04-18,11
223559936,pubg,578080,.,True,0,2026-04-18,1
223558667,pubg,578080,Normalde PUBG oynayan biri değilim ama malum olaylarda PUBG'ye ve tabiiki tüm oyunlara haksızlık edildiğini düşünüyorum o yüzden destek amaçlı olumlu yorum atıyorum. Herkese iyi oyunlar.,True,0,2026-04-18,186
223556520,pubg,578080,güzel,True,0,2026-04-18,5
223556049,pubg,578080,.,True,0,2026-04-18,1
223552838,pubg,578080,Bu genç kim ?,True,0,2026-04-18,13
223544309,pubg,578080,am,False,0,2026-04-18,2
223542190,pubg,578080,Yayıncılara sakat at bize hakkari dağ komandosu geliyor amk,False,0,2026-04-18,59
223534138,pubg,578080,HMMM,True,0,2026-04-18,4
223529353,pubg,578080,şu pusanlar olmasa harbi çok iyi oyun,True,0,2026-04-18,37
223525561,pubg,578080,çok iyi,True,0,2026-04-18,7
223520701,pubg,578080,"anti-cheat isvery bad
",False,0,2026-04-18,23
223519936,pubg,578080,Sahip olduğunuz sistem benimkisi gibiyse FPS konusunda biraz sıkıntı yaşayacaksınız.,True,0,2026-04-18,84
223517725,pubg,578080,"güzel
",True,0,2026-04-18,7
223516130,pubg,578080,oyun güzel ama SEVİYE dağnıklığı var 60 lvl adama 500 gelir 20 lvl le 100lv gelir LEVEL dağnıklığnı cözerlerse iyi  olur,True,0,2026-04-18,120
223514654,pubg,578080,güzel oyun,True,0,2026-04-18,10
223513732,pubg,578080,oyuna daha yeni basladım ögrenmeye devam o zaman,True,0,2026-04-18,48
223494623,pubg,578080,arkadaşlarla eğlenceli Çocuklara yasaklanmalı,True,0,2026-04-18,45
223488270,pubg,578080,Yasaklanmadan oynayın yasaklanınca da DNS açar oynarsınız sorun yok,True,0,2026-04-17,67
223487870,pubg,578080,mermi bi yerden gelio ama nerden amk 300 400 metreden vuruo amın oğlu deden snipercı mıydı amk,True,0,2026-04-17,94
223483249,pubg,578080,,True,0,2026-04-17,0
223481061,pubg,578080,güzel ama hile var,True,0,2026-04-17,18
223480538,pubg,578080,"Olabilir ama para harcanmaz, kutuların içinden çıkan kutu ile hero alabiliyorsunuz değmez.",True,0,2026-04-17,90
223478766,pubg,578080,mükemmel,True,0,2026-04-17,8
223471626,pubg,578080,"güzel oyun 
",True,0,2026-04-17,13
223467041,pubg,578080,iyi,True,0,2026-04-17,3
223466582,pubg,578080,31,True,0,2026-04-17,2
223464040,pubg,578080,Bu şeytani oyun bile beni suça sürükleyemedi.,True,0,2026-04-17,45
223460138,pubg,578080,öneririm,True,0,2026-04-17,8
223456707,pubg,578080,"SEX
",True,0,2026-04-17,5
223452631,pubg,578080,Güzel oyun,True,0,2026-04-17,10
223448196,pubg,578080,Güzel,True,0,2026-04-17,5
223447200,pubg,578080,"Oyun güzel tabi bir pro ya denk gelmedikçe.
",True,0,2026-04-17,45
223443261,pubg,578080,ya ben bu oyunu skm pay to wim çöplüğü,False,0,2026-04-17,38
223439870,pubg,578080,müq,True,0,2026-04-17,3
223435379,pubg,578080,iyi,True,0,2026-04-17,3
223432768,pubg,578080,"ii
",True,0,2026-04-17,4
223430231,pubg,578080,++,True,0,2026-04-17,2
223428901,pubg,578080,Yıllardır Oynadığım Bir Oyun Tek Sorunu Optimizasyon Verdiğim sistem özellikli Laptopta 90 fps ortalama 1080p için,True,0,2026-04-17,114
223410190,pubg,578080,tppyi icat edenin anasını bacısını tarumar ediyim,False,0,2026-04-17,49
223402339,pubg,578080,3 level adam sat komandosu gibi eklentisiz m4 le spray atıyor 100 le gittiğim arabada sks ile sadece hs atarak öldürüyor kısacası oyun kaliteli ve oynanır. Bu oyunu oynadığı için kimse school basmıyor mal olmayın.,True,0,2026-04-16,213
223401154,pubg,578080,en kötü mapleri ücrretsiz oyuna atıyor shonak ve miramarı rüyanızda görürsünüz paytowin allah sabır versin,False,0,2026-04-16,106
223397445,pubg,578080,ç,True,0,2026-04-16,1
223395369,pubg,578080,superkral,True,0,2026-04-16,9
223394430,pubg,578080,Abi ben anlamadım...,True,0,2026-04-16,20
223390675,pubg,578080,".
",True,0,2026-04-16,3
223389037,pubg,578080,Ya hile macro pro her bir yarram var.   Cs den sıkılıp geldiysen yemin ederim csdeki hileler daha az can sıkıcı,False,0,2026-04-16,111
223388493,pubg,578080,güzel oyun keyifli ratatatatatatatat,True,0,2026-04-16,36
223387755,pubg,578080,"Pc pubgyi seviyorum. Pc surumu mobile nazaran kafa karistirici degil. Ama oyun icinde ♥♥♥♥♥♥♥ gibi oynayan adamlar var. Keske eslestirme sistemi iyi olsa
",True,0,2026-04-16,155
223386172,pubg,578080,eydir eyi,True,0,2026-04-16,9
223385307,pubg,578080,hjk,True,0,2026-04-16,3
223382038,pubg,578080,sarıyo,True,0,2026-04-16,6
223381045,pubg,578080,iii,True,0,2026-04-16,3
223378993,pubg,578080,mük,True,0,2026-04-16,3
223377332,pubg,578080,"güzel
",True,0,2026-04-16,7
223372706,pubg,578080,hesabımı çaldılar  ve  ban yedim lanet  olsun  destek ekibide  yardım etmiyor,True,0,2026-04-16,77
223372400,pubg,578080,"BUKADAR HİLENİN OLDUĞU OYUN DA HALA KENDİ BİLEĞİNİN İMKANLARIYLA OYNAYAN VARSA ÜZÜLEREK SÖYLÜYORUM Kİ APTALSINIZ. İNDİRMEYİ DÜŞÜNENLER BU YORUMU GÖRÜRSE İPTAL ETMESİNİ TAVSİYE EDERİM.
HİLELERDEN ZEVK VE EĞLENCE ALINMIYOR SEE YOU PUBG",False,0,2026-04-16,233
223369182,pubg,578080,YARRAĞIM GİBİ BİR OYUN,False,0,2026-04-16,22
223368545,pubg,578080,"muq
",True,0,2026-04-16,5
223367725,pubg,578080,porno,True,0,2026-04-16,5
223366585,pubg,578080,"""Call of Duty DMZ"" haricindeki tüm oyunlar çöptür. Ama maalesef ki cod'da hile ile boğuşuyor. 
Bu oyunda grafik olsun oynanış dinamikleri olsun her açıdan çok sıkıcı ve zevksiz.
",False,0,2026-04-16,180
223365476,pubg,578080,i,True,0,2026-04-16,1
223364123,pubg,578080,alllllllaaaaaaah pat pat,True,0,2026-04-16,24
223359087,pubg,578080,"gayet güzel bir oyunnnnnnnnnnnnnnnnnnnnnnnn
",True,0,2026-04-16,45
223352637,pubg,578080,the fastest one wins :FIA:,True,0,2026-04-16,26
223341474,pubg,578080,.,False,0,2026-04-16,1
223340447,pubg,578080,PP,True,0,2026-04-15,2
223337983,pubg,578080,Optimizasyon problemleri mevcut,False,0,2026-04-15,31
223335042,pubg,578080,İYİ,True,0,2026-04-15,3
223329963,pubg,578080,"pupg değil cs gel
",True,0,2026-04-15,19
223329053,pubg,578080,oynayın pc 3080 ekran kartlıysa muq,True,0,2026-04-15,35
223324064,pubg,578080,oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi oyun iyi,True,0,2026-04-15,845
223323741,pubg,578080,berbat bir anti hack sistemi var,False,0,2026-04-15,32
223320791,pubg,578080,sdads,True,0,2026-04-15,5
223319328,pubg,578080,VSS + UZI play is gey,True,0,2026-04-15,21
223314839,pubg,578080,iyi oyun,True,0,2026-04-15,8
223313008,pubg,578080,penisim gibi oyun,False,0,2026-04-15,17
223312218,pubg,578080,beğenmedim,False,0,2026-04-15,10
223307307,pubg,578080,enimiz ehed,True,0,2026-04-15,11
223305470,pubg,578080,Bordo bereli emeklileri dışında oynayanlar için biraz zor tabi ama sarıyo....,True,0,2026-04-15,77
223304049,pubg,578080,bu oyunu oynayın çoğu kişi pubgu oynuyor ve eğleniyor 5m den fazla kişi pubg mobileyi oynuyor sende yükle sende dene arkadaşlarınla maç yap hediye kazan iyi oyunlar dileriz,True,0,2026-04-15,172
223299504,pubg,578080,Pusucu kansızlar dağda adam gibi kapışalım,True,0,2026-04-15,42
223277054,pubg,578080,sarıyor,True,0,2026-04-14,7
223271884,pubg,578080,+++,True,0,2026-04-14,3
223266745,pubg,578080,glhhf,True,0,2026-04-14,5
223266148,pubg,578080,ömö,True,0,2026-04-14,3
223265782,pubg,578080,sizin haricinizde herkez turnuvaya hazırlanıyor bu ne amk,False,0,2026-04-14,57
223263465,pubg,578080,bokum gibi,False,0,2026-04-14,10
223262132,pubg,578080,我们从 PUBG Mobile 来到这里，这是一款很棒的游戏，战斗通行证什么时候更新，哇哇,True,0,2026-04-14,45
223260607,pubg,578080,"♥♥♥ güzel
",True,0,2026-04-14,11
223259006,pubg,578080," oynayın la kafayı çıkartmadan ama
",True,0,2026-04-14,36
223255092,pubg,578080,bok gibi oyun,False,0,2026-04-14,13
223254871,pubg,578080,SÜPER,True,0,2026-04-14,5
