review_id,game_name,game_id,review_text,voted_up,votes_helpful,review_date,review_length
223940997,cs2,730,böyle oyunu yapanın anasını skim yükselme maçını yapanın daha anasını skim bi rank atlayamadım aq oyununda özellikle yükselme maçında atıyo karşıyo 5 tane iyi oyuncu atıyo sana 4 tane maymun yaacağınız oyunu amk,False,0,2026-04-23,211
223940866,cs2,730,if you like bots + cheaters play,False,0,2026-04-23,32
223940771,cs2,730,güzel oyun,True,0,2026-04-23,10
223940769,cs2,730,HİÇ OYNAMADIYSANIZ ADIM ATMATYIN,False,0,2026-04-23,32
223940660,cs2,730,Tam sinir olmalık ama gerçekçi,True,0,2026-04-23,30
223940617,cs2,730,HİLECİ OÇLAR OLMASA İYİ OYUN,True,0,2026-04-23,28
223940509,cs2,730,hileleri kaldırın artık,False,0,2026-04-23,23
223940320,cs2,730,<3,True,0,2026-04-23,2
223940293,cs2,730,güzel,True,0,2026-04-23,5
223940118,cs2,730,hileler biraz daha az olsa mükemmel oyun,True,0,2026-04-23,40
223939727,cs2,730,Hilelere çözüm bulunamadığı sürece akıl işi değil,True,0,2026-04-23,49
223939525,cs2,730,FENA,True,0,2026-04-23,4
223938966,cs2,730,sounds good but does not work,False,0,2026-04-23,29
223938843,cs2,730,olm bida round başı topuğuma sıkarsanız amınıza korum.,True,0,2026-04-23,54
223938674,cs2,730,"çok güzelll
",True,0,2026-04-23,13
223938608,cs2,730,takıma gelen herkesmi aptal olur aq,True,0,2026-04-23,35
223937455,cs2,730,nice game,True,0,2026-04-23,9
223937355,cs2,730,super oyun,True,0,2026-04-23,10
223936784,cs2,730,ehh fena degil,True,0,2026-04-23,14
223936643,cs2,730,rusça öğrenmek için ideal,True,0,2026-04-23,25
223936549,cs2,730,hilecilerden bıktık :(,True,0,2026-04-23,22
223936436,cs2,730,RUSMU ARARSIN HİLEMİ ARARSIN BİLMEM NE ARARSAN VAR BU LANET OYUNDA,False,0,2026-04-23,66
223936297,cs2,730,Cs go daha iyi sanki,True,0,2026-04-23,20
223936283,cs2,730,Öneriyorum herkese,True,0,2026-04-23,18
223936056,cs2,730,"kanser işi, severiz",True,0,2026-04-23,19
223936048,cs2,730,iyi oyun,True,0,2026-04-23,8
223936034,cs2,730,BU OYUNU Bİ RUSLAR S!KT! BİDE V*LV*,False,0,2026-04-23,35
223935797,cs2,730,tr best,True,0,2026-04-23,7
223935280,cs2,730,Başarılı,True,0,2026-04-23,8
223935251,cs2,730,ESKİDENDİ ABİ ESKİDEN,True,0,2026-04-23,21
223934866,cs2,730,Wuuuuuuuuuuuuuhuhuhu,True,0,2026-04-23,20
223934559,cs2,730,,True,0,2026-04-23,0
223934381,cs2,730,sarmadı,True,0,2026-04-23,7
223934298,cs2,730,güzel,True,0,2026-04-23,5
223934143,cs2,730,iyi işte silah falan var ateş dıkşın dıkşın,True,0,2026-04-23,43
223934140,cs2,730,iyi,True,0,2026-04-23,3
223933821,cs2,730,iyiii iyiii,True,0,2026-04-23,11
223931878,cs2,730,fuhuşsal bir oyun rusların amk,True,0,2026-04-23,30
223931714,cs2,730,çok iyiiii,True,0,2026-04-23,10
223931692,cs2,730,"iyi

",True,0,2026-04-23,7
223931486,cs2,730,Vodka,True,0,2026-04-23,5
223931267,cs2,730,GUZEL VE KEYIFLI,True,0,2026-04-23,16
223931259,cs2,730,(daha önce CS go oynamadım) Bu zamana kadar en çok oynadığım oyun. Duonuz varsa eğlenceyi katlarsiniz. Valorantdan çok daha iyi.,True,0,2026-04-23,128
223931255,cs2,730,Mermiler saçma gidiyor.,False,0,2026-04-23,23
223931240,cs2,730,eVET,True,0,2026-04-23,4
223931158,cs2,730,muk,True,0,2026-04-23,3
223930679,cs2,730,YARJK GİBİ,False,0,2026-04-23,10
223930607,cs2,730,taşşşaklı adamlar oynar anca,True,0,2026-04-23,28
223930367,cs2,730,zenci kırbaclıyom oyun ♥♥♥ iyi,True,0,2026-04-23,30
223930148,cs2,730,cs işte,True,0,2026-04-23,7
223929760,cs2,730,.,True,0,2026-04-23,1
223929626,cs2,730,çok iyi gerçekten anti teröriste bakarak osbir batlattım gece oynanır,True,0,2026-04-23,69
223929471,cs2,730,Kaldırmadı maz 15 fps botlarla 5 :CCCCCC,True,0,2026-04-23,40
223929431,cs2,730,SUKA BLEEEEEED İDİ NAHUİ BLEEED SUKA NAHUİİ BLEEDD SUKAAA BLEEEAAD :D,True,0,2026-04-23,69
223928902,cs2,730,"güzel
",True,0,2026-04-23,7
223928845,cs2,730,On numara oyun.,True,0,2026-04-23,15
223928625,cs2,730,çok iyi :),True,0,2026-04-23,10
223928583,cs2,730,rezilsiniz,False,0,2026-04-23,10
223928307,cs2,730,mük,True,0,2026-04-23,3
223927785,cs2,730,🖖,True,0,2026-04-23,1
223927768,cs2,730,"oe ruslar ve hileciler harıc ıyı oyun
",True,0,2026-04-23,39
223927731,cs2,730,GAYET BAŞARILIR AZICIKDA HİLELERİ ENGELLERSENİZ GAYET NEZİH VE GÜZEL ORTAM OLUR,True,0,2026-04-23,79
223927517,cs2,730,jhoışh,True,0,2026-04-23,6
223927515,cs2,730,"müq
",True,0,2026-04-23,5
223927470,cs2,730,iyi,True,0,2026-04-23,3
223927377,cs2,730,cs go <3,True,0,2026-04-23,8
223927138,cs2,730,rekabetci yasagi olmasa sure arttircazda onun disinda iyi oyun siz siz olun yozgatlilara dikkat edin bide usaklilara,True,0,2026-04-23,116
223927036,cs2,730,oyun ♥♥♥ güzel ve buglar düzeliyor,True,0,2026-04-23,34
223926782,cs2,730,mermıler yamuk bu oyun tamamen şans oyunu,False,0,2026-04-23,41
223926633,cs2,730,çok iyiii,True,0,2026-04-23,9
223926438,cs2,730,ilk 9 round suça sürüklenmiş çocuk oldum sonraki roundlarda kgb ajani oldum çok iyi oyun tavsiye ederim,True,0,2026-04-23,103
223926087,cs2,730,dünyanın en iyi oyunu,True,0,2026-04-23,21
223925912,cs2,730,"giriyom oluyom adam sovuto ben klavye yemek benim karım acıkmak ben rus karıları yemk benim karın doymak ben hala oynamk ben hayatsız olmak ben kufur etmek awp smoke icic korken no scope vurmak kurt mulu olmak ben auuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu demek vwe ben uyumak
",True,0,2026-04-23,269
223925900,cs2,730,"ZİH̨̢̀İ͚̹Ņ̰͟͝SE͎͔̪͚L̖ ̅̏̃̂͐҉SO̅RU̵̴̡̯̿͂ͣ̉̓͟͜͞Ǹ̅̏̈͛ͦ ͋̅͊̓Y̷̸̖̮̬̰͍͟ͅA̵̛̬ͯ̋̈͘͝ͅRDĮ̸͉͎ͫ̄͠M̄̃̏ͬ͒ͥ ̹͑ͪͬ́E̢̒̎ͫ͢͜͟͠Dİ̪͈̼̲ͥ̌͑̿N
AKIL SAĞLIĞINI Ǩ̵̟̥A̷̗͔̾Y̵̖̻̑B̸͎̞̈͛E̵̞̹̋T̷̠̀",True,0,2026-04-23,164
223925881,cs2,730,все,True,0,2026-04-23,3
223925690,cs2,730,Oyun gayet güzel ama hilelere bir önlem alınması şart.,True,0,2026-04-23,54
223925671,cs2,730,"game like shi
bok gibi oyun",False,0,2026-04-23,28
223924831,cs2,730,ruslar olmasa güzel oyun,True,0,2026-04-23,24
223924767,cs2,730,sdfrsdf,True,0,2026-04-23,7
223924409,cs2,730,sie,True,0,2026-04-23,3
223924145,cs2,730,.,True,0,2026-04-23,1
223924026,cs2,730,iyi,True,0,2026-04-23,3
223923802,cs2,730,a,True,0,2026-04-23,1
223923702,cs2,730,Alles ist top abgesehen von den ♥♥♥♥♥♥♥ und den Bots.,True,0,2026-04-23,53
223923503,cs2,730,Just play don’t get hung up on all the comments,True,0,2026-04-23,47
223922590,cs2,730,fazla söze gerek yok babaya,True,0,2026-04-23,27
223922588,cs2,730,eeeee,True,0,2026-04-23,5
223922451,cs2,730,İhtişamlı,True,0,2026-04-23,9
223922119,cs2,730,iyi,True,0,2026-04-23,3
223921856,cs2,730,"bok gibi
",False,0,2026-04-23,10
223921821,cs2,730,tek kelime mükemmel,True,0,2026-04-23,19
223921257,cs2,730,Fazla Kolay Bir Oyun :),True,0,2026-04-23,23
223920803,cs2,730,bingo bango bongo bish bash bosh!,True,0,2026-04-23,33
223920459,cs2,730,"BLYAAAATT
",True,0,2026-04-23,11
223920382,cs2,730,bok gibi oyun,False,0,2026-04-23,13
223920275,cs2,730,"RUSÇA ÖĞRENMEK İSTEYENLER ve şu amına kodumun hs atanları lan sen nası taa har,tanın ucundan gelip onu bunu boşver adama şarjörü boşaltıyom ölmüyo amınakodumun bana tek mermiyle öyle yani",True,0,2026-04-23,187
223919639,cs2,730,"her turda IQnuz -31 azalacak
",True,0,2026-04-23,29
223919573,cs2,730,YETER,True,0,2026-04-23,5
223919491,cs2,730,hilelerde olmasa şahane oyun,True,0,2026-04-23,28
223919393,cs2,730,"Hilelere çözüm bulun.
Ban sürelerini gözden geçirin.
Oyundaki afklar yerine botlar gelmesini sağlayın.
Ve imorr çok iyi bir esporcu",False,0,2026-04-23,131
223919270,cs2,730,oyun güzel ama herhangi bir zaman diliminde karşiniza gelen Simo Hayhanın soyundan gelmiş gib awp oynayan oçlar gelince bütün oyun zevkinizi sikip atiyorlar onun dişinda güzel oyun,True,0,2026-04-23,180
223918845,cs2,730,ben çok beğenmek olmak,True,0,2026-04-23,22
223918458,cs2,730,İYİ,True,0,2026-04-23,3
223918399,cs2,730,nice game,True,0,2026-04-23,9
223918165,cs2,730,:),True,0,2026-04-23,2
223918151,cs2,730,"HER YER HİLE 
",False,0,2026-04-23,15
223917591,cs2,730,RUS,False,0,2026-04-23,3
223917570,cs2,730,"amfetaminlik yatş<klsehudsyfzgxnrftjgrg
",True,0,2026-04-23,41
223917349,cs2,730,CS güzel oyun,True,0,2026-04-23,13
223917074,cs2,730,"sik gibi oyun hileciler mi sikse oyun mu sikse valve mı sikse diye düşüğnüyolaar
",False,0,2026-04-23,82
223916897,cs2,730,xd,True,0,2026-04-23,2
223916543,cs2,730,oynayın,True,0,2026-04-23,7
223916118,cs2,730,sikişşşşşşşşşşşşşşşş,True,0,2026-04-23,20
223916053,cs2,730,4ee,True,0,2026-04-23,3
223915735,cs2,730,evet,True,0,2026-04-23,4
223915344,cs2,730,HİLELERE ÇÖZÜM BUL ARTIK,False,0,2026-04-23,24
223914701,cs2,730,.,True,0,2026-04-23,1
223914586,cs2,730,harika,True,0,2026-04-23,6
223914431,cs2,730,s,True,0,2026-04-23,1
223913123,cs2,730,"Öncelikle söylemeliyim ki ben Counter-Strike oynamaya Counter-Strike 1.5 ile başladım ve o zamandan beri de bu oyunu oynuyorum. Bazen oynamaya ara vermek zorunda kalıyorum hani sonuçta hepimizin hayatta sorunları olabiliyor. Bazen de bilerek daha doğrusu sağlık sorunlarımdan dolayı ve bazen de üzülerek söylüyorum ki çok oynamaktan dolayı oyundan nedense biraz sıkılıp oynamayı bırakabiliyorum. Ama oyunu oynamayı özleyip oyuna geri döndüğümde oyundan aldığım zevkin ve hazzın büyüklüğünü sizlere anlatabilmem için Türkçemizde hangi harika kelimeleri kullanmam gerektiğini bilmiyorum. Bu kadar sevdiysen neden 400 saatten az oynamışsın diye soracak olanlar olursa onlara eskiden kullandığım ve sonradan bir sebepten sildiğim eski hesabımdan da çok uzun saatler oynadığımı belirtmek isterim. Son olarak da eklemek istiyorum ki normalde daha çok hikayeli oyunları sevip ve oynayan bana artık daha çok rekabetçi, PVP ya da online oyunları sevdiren Counter-Strike serisine sonsuz teşekkürlerimi iletmek istiyorum. Daha söylenecek çok şey var tabiki. Neyse daha da fazla uzatmadan söylemeliyim ki çok köklü olan bu oyunu kesinlikle tavsiye ederim ... :)",True,0,2026-04-23,1149
223912489,cs2,730,cs zaten açıklamaya gerek yok,True,0,2026-04-23,29
223912434,cs2,730,buy knife.,True,0,2026-04-23,10
223911599,cs2,730,"Oyunun son zamanlardaki verilen güncellemeleri olsun , grafikleri ve dahası fps oyunlarında en iyisi olduğunu gösterdi",True,0,2026-04-23,118
223911527,cs2,730,legend,True,0,2026-04-23,6
223911351,cs2,730,gzl,True,0,2026-04-23,3
223910929,cs2,730,"mükammel
",True,0,2026-04-23,10
223910181,cs2,730,A game for the mentally unwell and Russians,False,0,2026-04-23,43
223910119,cs2,730,"iyi
",True,0,2026-04-23,5
223910003,cs2,730,wow,True,0,2026-04-23,3
223909681,cs2,730,akıl sağlımı kaybettim,False,0,2026-04-23,22
223909403,cs2,730,yani,True,0,2026-04-23,4
223909287,cs2,730,yaw gerçekten bu oyunu çok sevdim sizde oynayın,True,0,2026-04-23,47
223908934,cs2,730,Yine yeniden yeniden,True,0,2026-04-23,20
223908870,cs2,730,çok güzel beğendim,True,0,2026-04-23,18
223908592,cs2,730,5984,True,0,2026-04-23,4
223908393,cs2,730,VALVE EKRANINDAN SONRA KARŞIMA SARI RENKLE COUNTER-STRŞKE 2  YAZISI GELMEDEN OYUN KAPANIYOR.......,False,0,2026-04-23,98
223908330,cs2,730,meh,True,0,2026-04-23,3
223908281,cs2,730,böyle oyunun a....,False,0,2026-04-23,18
223908143,cs2,730,ez game pezy dihh,True,0,2026-04-23,17
223907533,cs2,730,bunu oynamayan ince dir,True,0,2026-04-23,23
223907367,cs2,730,https://steamcommunity.com/id/jL-13/inventory#730_2_38824393599,True,0,2026-04-23,63
223907214,cs2,730,güzel oyun,True,0,2026-04-23,10
223907176,cs2,730,evet,True,0,2026-04-23,4
223907108,cs2,730,Allah bu hilecilerin belasını versin,True,0,2026-04-23,36
223907096,cs2,730,Good,True,0,2026-04-23,4
223906962,cs2,730,eh,False,0,2026-04-23,2
223906805,cs2,730,güzel oyun,True,0,2026-04-23,10
223906782,cs2,730,Rusça öğrenmek için mükemmel bir oyun,True,0,2026-04-23,37
223906305,cs2,730,:D,True,0,2026-04-23,2
223906268,cs2,730,aa,False,0,2026-04-23,2
223906230,cs2,730,oyunu oynayamayan ucube arkadaslarım var ve rank dusuyorum cop,False,0,2026-04-23,62
223906106,cs2,730,csgo'ya benziyor,True,0,2026-04-23,16
223905806,cs2,730,Valve hile denetimi üst düzey olsa çok güzel olacak,True,0,2026-04-23,51
223905303,cs2,730,purna,True,0,2026-04-23,5
223905232,cs2,730,Face-It olmasa oynanmazdı.,True,0,2026-04-23,26
223905162,cs2,730,güzel oyun sarıyor babaaa,True,0,2026-04-23,25
223905061,cs2,730,hjlkgjhl,True,0,2026-04-23,8
223904931,cs2,730,BU OYUNU YAPANIN TASARLAYIN EMEGİ GECEN HERKESİN ANASININ.................BOK GİBİ OYUN YAPMIS VALVE HER ZAMANKİ GİBİ,False,0,2026-04-23,117
223904711,cs2,730,"good
",True,0,2026-04-23,5
223904703,cs2,730,.,True,0,2026-04-23,1
223904469,cs2,730,rusların spawn noktası amk,True,0,2026-04-23,26
223904467,cs2,730,guzel,True,0,2026-04-23,5
223904459,cs2,730,,True,0,2026-04-23,0
223904219,cs2,730,baba cs iste neyini inceliycez ki,True,0,2026-04-23,33
223904151,cs2,730,BİR BABADIR BİZİM İÇİN :),True,0,2026-04-23,25
223903998,cs2,730,donk 68 geri döndü,False,0,2026-04-23,18
223903990,cs2,730,".
",True,0,2026-04-23,2
223903924,cs2,730,good,True,0,2026-04-23,4
223903458,cs2,730,asdasa,True,0,2026-04-23,6
223903185,cs2,730,oynamain kesinlikle.,True,0,2026-04-23,20
223903039,cs2,730,super,True,0,2026-04-23,5
223902580,cs2,730,"müw bi oyunda lan karambit neden 1000 dolar dgvfbhnjj
",True,0,2026-04-23,55
223902510,cs2,730,güzel,True,0,2026-04-23,5
223902396,cs2,730,çok iyi oyun oynayın,True,0,2026-04-23,20
223902181,cs2,730,CS,True,0,2026-04-23,2
223901990,cs2,730,a,True,0,2026-04-23,1
223901842,cs2,730,adam vuruyoruz iştee,True,0,2026-04-23,20
223901654,cs2,730,hiç hile görmedim bu oyunda çok iyi,False,0,2026-04-23,35
223901515,cs2,730,oyunu tam çözemedim güzel gibi duruyor.,True,0,2026-04-23,39
223901306,cs2,730,bu oyunu çocuğuma da oynatacağım kesinlikle kötü örnek olmuyor,True,0,2026-04-23,62
223901289,cs2,730,guzel gibi bilmiyorum,True,0,2026-04-23,21
223900382,cs2,730,HDH,True,0,2026-04-23,3
223899725,cs2,730,oyunu AÇARSAK oynayacağız,True,0,2026-04-23,25
223899539,cs2,730,siz siz olun tek oturuşta 10 saat oynamayın,True,0,2026-04-23,43
223899122,cs2,730,<3,True,0,2026-04-23,2
223899039,cs2,730,leş valodan iyi,True,0,2026-04-23,15
223898880,cs2,730,güzel,True,0,2026-04-23,5
223898516,cs2,730,yrm gibi oyun,False,0,2026-04-23,13
223898491,cs2,730,Csgodan sonra sprey sistemine hala alışamadım. Bide arada karşınıza ssgli helikopterler çıkıyo,True,0,2026-04-23,94
223898342,cs2,730,"iyiye benziyo ama emin değilim
",True,0,2026-04-23,32
223897984,cs2,730,oynayan pişman oynamayan bin pişman,True,0,2026-04-23,35
223897840,cs2,730,yrrm gibi oyun,True,0,2026-04-23,14
223897741,cs2,730,.,True,0,2026-04-23,1
223897729,cs2,730,.,True,0,2026-04-23,1
223897511,cs2,730,CAN KUZENİM HASAN ÖNERDİ BAŞLADIK BAKALIM BİRAZ BU CESE ORTAMINDA AYKÜ SEVİYESİ DÜŞÜK GELDİ BAŞLADIĞIM GİBİ FARKIMI BELLİ ETTİM KOLAY OYUN AMA BENDEN İYİ DEĞİLDİR..,True,0,2026-04-23,164
223897376,cs2,730,eyi,True,0,2026-04-23,3
223897122,cs2,730,Babası olan cs:go da mermiler ates ettiğimiz yere gidiyordu simdi nereye isterse oraya gidiyor,True,0,2026-04-23,94
223895907,cs2,730,oyun sistemi kotuleşti,False,0,2026-04-23,22
223895716,cs2,730,valla iyi oyunda çok çöküyo,True,0,2026-04-23,27
223895543,cs2,730,fenasal gğzel,True,0,2026-04-23,13
223894427,cs2,730,iyi bir oyun ama oylama yaparak oyuncu atmak yani kötü,True,0,2026-04-23,54
223894264,cs2,730,"The Digital Colosseum: Where Fun Dies and Egos Collide
​Rating: ★☆☆☆☆
""A Masterpiece Ruined by Its Own Architects""
​It is a tragedy to watch a game as mechanically brilliant as Counter-Strike 2 turn into a breeding ground for toxic insecurity. The core issue isn't the sub-tick rate, the smokes, or the movement; it’s the human element.
​We’ve reached a point where the ""competitive spirit"" has been weaponized. There is a persistent crowd in this community that seems to have forgotten why we play games in the first place. For them, every missed shot is a moral failing, and every lost round is an excuse for verbal assault.
​The reality is quite transparent: Most of these ""vocal"" players are simply trying to suppress their own inadequacies or the suffocating stress of their daily lives by shouting at and belittling their teammates.
​They treat their teammates not as peers, but as punching bags for their personal frustrations. If you aren't playing like a pro, you are excluded. If you make a mistake, you are insulted. It’s no longer about ""winning together""; it’s about finding a scapegoat to feel superior for a fleeting moment. They use the scoreboard to mask their own lack of fulfillment outside the screen.
​When a game stops being a getaway and starts feeling like a hostile workplace, it loses its soul. CS2 is a beautiful game, but it is currently being gatekept by a mob that values a digital rank over basic human decency. Until we stop using the mic as a tool for bullying and remember how to actually enjoy the challenge, the tactical depth of CS2 will always be overshadowed by the shallow egos of its players.
​Bottom line: Great code. Terrible culture.",True,0,2026-04-23,1677
223894041,cs2,730,ruslarla manifest dinledik güzel,True,0,2026-04-23,32
223893558,cs2,730,allah yok,True,0,2026-04-23,9
223893122,cs2,730,good without cheaters,True,0,2026-04-23,21
223892942,cs2,730,iyi oyun  ruslar olmasa daha iyi olcak,True,0,2026-04-23,38
223892248,cs2,730,yani baya iyi bir oyun,True,0,2026-04-23,22
223892221,cs2,730,LAN APTALMISINIZ DOĞRU DÜZGÜN VAC SİSTEMİ YAPIN AQ MİLATTAN ÖNCEDEN KALMIŞ DOĞRU DÜZGÜN YAPINDA OYNAYALIM,False,0,2026-04-23,105
223891721,cs2,730,öneriyorum,True,0,2026-04-23,10
223891371,cs2,730,"bu çok salıksız
",False,0,2026-04-23,17
223890361,cs2,730,bu oyunda ruslar 7 ceddinizi cilalıyor çok iyi oyun,True,0,2026-04-23,51
223889517,cs2,730,++++++++,True,0,2026-04-23,8
223888427,cs2,730,nice,True,0,2026-04-23,4
223887583,cs2,730,oyun güzel işallah ruslar olmazsa,True,0,2026-04-23,33
223885925,cs2,730,güzel işte,True,0,2026-04-23,10
223884896,cs2,730,♥♥♥ hile var begenmedim👎👎,True,0,2026-04-23,25
223884085,cs2,730,hile çok fazla,False,0,2026-04-23,14
223882792,cs2,730,çok güzel bir oyun tavsiye ederim,True,0,2026-04-23,33
223881880,cs2,730,Muaazam.,True,0,2026-04-23,8
223881554,cs2,730,sinir bozucu ama bir o kadar da çok sanıyor,True,0,2026-04-23,43
223880983,cs2,730,annesini köle pazarında sergilediğiminin oyununda aim çok zor böyle nişan alabilsem keskin nişancı olurum zaten,True,0,2026-04-23,111
223880343,cs2,730,Woov,True,0,2026-04-23,4
223879622,cs2,730,merhaba,True,0,2026-04-23,7
223879226,cs2,730,oyun satabil değil mermiler gitmiyor.,False,0,2026-04-23,37
223879112,cs2,730,"rusların anasının amına koyim oyunu piç ediyolar
",False,0,2026-04-23,49
223878485,cs2,730,bozuk oyun,False,0,2026-04-23,10
223878447,cs2,730,go ya göre denge tamamen farklı ve güncellemeler giderek oyunu basitleştiriyor normalde kötü oynuyanlar bile kendisinden iyi oyuncuları vurabiliyor genel olarak hile sorunlarını göz ardı edersek gayet iyi,True,0,2026-04-23,204
223878365,cs2,730,VAC not working,False,0,2026-04-23,15
223878264,cs2,730,................,True,0,2026-04-23,16
223878019,cs2,730,"VERYYYYYY GODDDDD

",True,0,2026-04-22,21
223877937,cs2,730,:....,True,0,2026-04-22,5
223877693,cs2,730,baslamayın oynamayın,False,0,2026-04-22,20
223877388,cs2,730,"iyi gibi herhalde ya
",True,0,2026-04-22,21
223876908,cs2,730,iyi,True,0,2026-04-22,3
223876354,cs2,730,"Zorno
",True,0,2026-04-22,6
223875980,cs2,730,"HİLE VAR ANASINI SİKTİĞMİ YERİNDE
",False,0,2026-04-22,35
223875844,cs2,730,kanser olmak isteyen indirebir,False,0,2026-04-22,30
223875837,cs2,730,oçlar yüzünden tadını alamıyoz,True,0,2026-04-22,30
223875792,cs2,730,"SÜPER
",True,0,2026-04-22,7
223875539,cs2,730,cese birbeş daa ii,True,0,2026-04-22,18
223875435,cs2,730,Hile olmasa güzel oyun,True,0,2026-04-22,22
223875421,cs2,730,sarıyor,True,0,2026-04-22,7
223875228,cs2,730,gg,True,0,2026-04-22,2
223875171,cs2,730,hile çok denk geliyor,False,0,2026-04-22,21
223874998,cs2,730,"Hile olmasa çok daha güzel olucak
",True,0,2026-04-22,35
223874960,cs2,730,3,True,0,2026-04-22,1
223874956,cs2,730,hile ♥♥♥,True,0,2026-04-22,8
223874926,cs2,730,ESES,True,0,2026-04-22,4
223874892,cs2,730,gzl,True,0,2026-04-22,3
223874836,cs2,730,b,True,0,2026-04-22,1
223874832,cs2,730,HİLELERİ ENGELLEYİN,True,0,2026-04-22,19
223874800,cs2,730,Rusları saymazsak (rus kadınlarını tenzi ediyorum) güzel oyun,True,0,2026-04-22,61
223874428,cs2,730,çok hile var sakın oynamayın haksızlık,False,0,2026-04-22,38
223874323,cs2,730,<3,True,0,2026-04-22,2
223873822,cs2,730,",
",True,0,2026-04-22,2
223873724,cs2,730,Güzel. Çocukluğumun oyunu,True,0,2026-04-22,25
223873700,cs2,730,yrak,False,0,2026-04-22,4
223873652,cs2,730,Nice...,True,0,2026-04-22,7
223873645,cs2,730,"ruslarının anasını sikeyim amk çıkın dışarıda taş gibi kızlar var sosyaleşin amk
",True,0,2026-04-22,82
223872850,cs2,730,Çok fazla rus var,True,0,2026-04-22,17
223872812,cs2,730,ii ii,True,0,2026-04-22,5
223872403,cs2,730,"hileyi bitirin:D
",True,0,2026-04-22,18
223872374,cs2,730,👍,True,0,2026-04-22,1
223872293,cs2,730,10 numara,True,0,2026-04-22,9
223872252,cs2,730,A,True,0,2026-04-22,1
223872065,cs2,730,"ne az ne fazla, klasikleşmiş counter-strike işte",True,0,2026-04-22,48
223871697,cs2,730,Allah canımı alsada rusyanın kökünü kurutup cargmıga gerip benzin döküp yaktıktan sonra hepsinin kafaısna keleşle birartane atsam,False,0,2026-04-22,129
223871678,cs2,730,"ruslar kapatılsın
",True,0,2026-04-22,19
223871613,cs2,730,valo daha iyi,True,0,2026-04-22,13
223871494,cs2,730,"bomba var onu kuruyon 
",True,0,2026-04-22,24
223871267,cs2,730,İYİ,True,0,2026-04-22,3
223870640,cs2,730,Өте жаман ойын,False,0,2026-04-22,14
223870274,cs2,730,not bad,True,0,2026-04-22,7
223869948,cs2,730,iyi hilesi olan kazanıyor   hileniz yoksa oynamayın,False,0,2026-04-22,51
223869879,cs2,730,"muhteşem
",True,0,2026-04-22,10
223869645,cs2,730,nice game bro,True,0,2026-04-22,13
223869605,cs2,730,sadece hile var,False,0,2026-04-22,15
223869269,cs2,730,+,True,0,2026-04-22,1
223869152,cs2,730,bad... ahh cs:go,False,0,2026-04-22,16
223869088,cs2,730,SARIYO,True,0,2026-04-22,6
223868827,cs2,730,Bu çukura düşme,True,0,2026-04-22,15
223868205,cs2,730,"Güzel oyun, ruslarla karşılıklı sukalaşıyoz",True,0,2026-04-22,43
223868096,cs2,730,harikaa,True,0,2026-04-22,7
